,datestop,timestop,arstmade,frisked,searched,forceuse,sex,race,age,zip,longitude,latitude,detailCM
3650,2015-02-12,2308,N,N,N,,F,B,42, ,-73.98979219054628,40.757232265258125,96
3651,2015-02-12,2315,Y,Y,Y,OT,M,B,20, ,-73.95384809572647,40.66372862170068,46
3652,2015-02-12,2315,Y,Y,Y,OT,M,B,19, ,-73.95384809572647,40.66372862170068,46
3653,2015-02-12,2316,Y,Y,Y,,M,P,52, ,-73.96981281208882,40.63889638099403,68
3654,2015-02-12,2318,N,Y,N,DS,M,Q,24, ,-73.95413980238986,40.82138443927812,20
3655,2015-02-12,2345,N,Y,Y,SW,M,P,24, ,-73.83434049885597,40.830878337119096,46
3656,2015-02-12,2350,N,Y,N,DS,M,Q,48, ,-73.89283815229382,40.82097322670951,20
3657,2015-02-12,2350,N,Y,N,DS,M,Q,28, ,-73.89283815229382,40.82097322670951,20
3658,2015-02-12,2350,N,Y,N,DS,M,Q,34, ,-73.89283815229382,40.82097322670951,20
3660,2015-02-12,2356,N,Y,N,SF,M,B,25, ,-73.94067936667784,40.81945699726966,85
3661,2015-02-12,2356,N,Y,N,SF,M,B,23, ,-73.94067936667784,40.81945699726966,85
3662,2015-02-13,0,N,Y,N,,M,Q,22, ,-73.91480819596644,40.694497217568056,20
3663,2015-02-13,10,N,Y,N,OT,M,B,17, ,-73.89294506432886,40.82413798697626,20
3664,2015-02-13,20,N,Y,N,,M,Q,20, ,-73.91199632187316,40.76756051179638,85
3665,2015-02-13,45,Y,Y,Y,OT,M,B,53, ,-73.85300357283974,40.899990488024756,20
3667,2015-02-13,155,N,N,N,,F,Q,21, ,-74.12256470585646,40.6212024834309,14
3669,2015-02-13,155,N,N,N,,M,W,34, ,-74.12256470585646,40.6212024834309,14
3670,2015-02-13,201,N,Y,N,,M,P,32, ,-73.83373862908293,40.713106026456444,46
3671,2015-02-13,230,N,Y,N,DS,M,Q,30, ,-74.1340910231383,40.63698315235859,85
3672,2015-02-13,230,N,Y,N,DS,M,Q,29, ,-74.1340910231383,40.63698315235859,85
3673,2015-02-13,250,N,Y,N,,M,W,21, ,-73.91358824660726,40.781576354481565,45
3674,2015-02-13,255,N,Y,N,,M,B,38, ,-73.92337341254121,40.75359514584186,45
3675,2015-02-13,310,N,Y,N,,M,B,66, ,-73.9680254731202,40.75957778135123,77
3676,2015-02-13,335,Y,Y,Y,SW,M,Q,36, ,-73.95230620215838,40.82388687760762,20
3677,2015-02-13,405,N,Y,N,,M,B,34, ,-73.90343341866104,40.76238530133174,46
3678,2015-02-13,507,N,Y,N,,M,Q,31, ,-73.92646831208505,40.75207108341471,46
3679,2015-02-13,507,N,Y,N,,M,Q,33, ,-73.92646831208505,40.75207108341471,46
3680,2015-02-13,900,Y,Y,N,,M,B,18, ,-73.9534934395462,40.77949690046175,68
3681,2015-02-13,1150,N,N,N,,M,Q,18, ,-73.83211004609615,40.696615831653055,46
3682,2015-02-13,1230,N,N,N,DS,F,W,16, ,-74.15122127946557,40.55331129861898,46
3683,2015-02-13,1230,N,Y,N,DS,M,Q,16, ,-74.15122127946557,40.55331129861898,46
3684,2015-02-13,1230,N,Y,N,DS,M,W,15, ,-74.15122127946557,40.55331129861898,46
3685,2015-02-13,1300,Y,N,N,OT,M,W,34, ,-73.98201016224252,40.74326329212791,9
3686,2015-02-13,1303,N,Y,Y,,M,B,20, ,-73.96785769946423,40.635994611359635,20
3687,2015-02-13,1303,N,Y,N,,M,B,22, ,-73.96785769946423,40.635994611359635,20
3688,2015-02-13,1345,N,Y,N,,M,B,24, ,-74.08118395757221,40.61633969764203,20
3689,2015-02-13,1410,N,N,N,,M,P,56, ,-73.90970825480059,40.67114902916915,14
3690,2015-02-13,1415,N,Y,N,SF,M,B,27, ,-74.06733964338747,40.59285043497538,14
3691,2015-02-13,1415,N,N,N,SF,Z,Z,27, ,-74.06733964338747,40.59285043497538,14
3692,2015-02-13,1430,N,Y,N,SF,M,B,43, ,-74.10955026228608,40.55992968553188,46
3694,2015-02-13,1500,N,Y,N,,M,W,25, ,-74.14386046890654,40.55916171523236,24
3695,2015-02-13,1500,N,Y,N,,M,W,40, ,-74.14386046890654,40.55916171523236,24
3696,2015-02-13,1538,N,Y,Y,DS,M,B,52, ,-73.98542230777282,40.71838256963436,20
3697,2015-02-13,1625,N,Y,N,DS,M,A,18, ,-73.75012039335842,40.757472228240445,14
3698,2015-02-13,1631,Y,Y,N,,M,B,17, ,-73.8442338376431,40.838838075656426,85
3699,2015-02-13,1648,N,Y,N,,M,W,52, ,-73.92525898200384,40.76192119810498,20
3700,2015-02-13,1705,N,Y,N,DS,M,B,26, ,-73.92284807681268,40.65246389318342,20
3701,2015-02-13,1705,N,Y,N,DS,M,B,24, ,-73.92284807681268,40.65246389318342,20
3702,2015-02-13,1705,N,Y,N,DS,M,B,23, ,-73.92284807681268,40.65246389318342,20
3703,2015-02-13,1705,N,Y,N,DS,M,B,17, ,-73.92284807681268,40.65246389318342,20
3704,2015-02-13,1710,N,Y,N,,M,B,19, ,-73.84816674419147,40.876451261359165,20
3705,2015-02-13,1725,N,Y,Y,OT,M,P,49, ,-73.93335409536195,40.85739861640017,46
3706,2015-02-13,1725,N,Y,Y,OT,M,P,26, ,-73.93335409536195,40.85739861640017,46
3707,2015-02-13,1742,N,Y,N,,M,B,23, ,-73.9144043965488,40.82925559552069,20
3708,2015-02-13,1855,N,Y,N,,M,B,17, ,-73.88869783718165,40.632920477173,85
3709,2015-02-13,1936,Y,Y,Y,SW,M,B,25, ,-73.99596126722216,40.57278912462052,85
3710,2015-02-13,1953,N,Y,N,,M,B,1, ,-73.77567061602812,40.6733866514594,9
3711,2015-02-13,2030,N,N,N,,M,Q,46, ,-73.85529262689504,40.702595231567294,46
3712,2015-02-13,2035,N,Y,N,OT,M,B,22, ,-73.913681416243,40.83226326371586,31
3713,2015-02-13,2115,N,Y,Y,,M,Q,23, ,-73.91292911155601,40.83001477715391,20
3714,2015-02-13,2125,N,Y,N,,M,B,20, ,-73.95630123228489,40.655047839723956,20
3715,2015-02-13,2125,N,Y,N,,M,B,41, ,-73.95630123228489,40.655047839723956,20
3716,2015-02-13,2125,N,Y,N,,M,Q,17, ,-73.91417398376564,40.83139904642877,31
3717,2015-02-13,2125,N,Y,N,,M,W,33, ,-73.95630123228489,40.655047839723956,20
3718,2015-02-13,2130,N,Y,N,,M,Q,32, ,-73.91292911155601,40.83001477715391,14
3719,2015-02-13,2130,N,Y,N,,M,Q,36, ,-73.91292911155601,40.83001477715391,14
3720,2015-02-13,2200,N,N,N,,M,B,25, ,-73.86047639482246,40.684842957152185,46
3721,2015-02-13,2205,N,Y,N,,F,B,40, ,-73.9230492903848,40.64673840840487,20
3722,2015-02-13,2205,N,N,N,,M,Q,35, ,-73.84294664866775,40.69519286881062,46
3723,2015-02-13,2205,N,N,N,,M,W,44, ,-73.82109138818613,40.6958252045812,46
3724,2015-02-13,2230,N,N,N,,M,Q,24, ,-73.81889871042615,40.695857457206984,46
3725,2015-02-13,2240,Y,Y,Y,,F,B,54, ,-73.94299192172075,40.755865451993664,31
3726,2015-02-13,2250,N,Y,N,,M,B,19, ,-73.94711609080083,40.82590472540319,20
3727,2015-02-13,2255,N,Y,N,SF,M,B,20, ,-73.94711609080083,40.82590472540319,20
3728,2015-02-13,2300,N,N,N,,M,B,26, ,-73.85959248434901,40.685094401318885,46
3729,2015-02-13,2300,N,Y,N,,M,B,24, ,-73.81331525568586,40.68719974821065,85
3730,2015-02-13,2320,N,Y,N,,M,Q,18, ,-73.8607297295732,40.73963701410334,20
3733,2015-02-13,2320,Y,Y,Y,,M,Q,21, ,-73.8607297295732,40.73963701410334,20
3735,2015-02-13,2327,Y,Y,N,,M,B,24, ,-73.88791262212611,40.63494536943185,31
3736,2015-02-13,2330,N,N,N,,M,A,22, ,-73.99643987607688,40.575336318626206,46
3737,2015-02-13,2330,N,N,N,,M,Q,41, ,-73.82375118137905,40.6950690062742,46
3738,2015-02-13,2334,N,N,N,,M,B,20, ,-73.81331525568586,40.68719974821065,85
3739,2015-02-13,2334,N,N,N,,M,B,22, ,-73.81331525568586,40.68719974821065,85
3740,2015-02-13,2334,N,N,N,,M,Q,50, ,-73.89458214673851,40.823941875473515,20
3741,2015-02-13,2335,N,Y,N,,M,B,21, ,-73.9313268541998,40.66059382202618,20
3742,2015-02-13,2352,N,Y,N,OT,M,P,28, ,-73.90121138907543,40.81239796084076,20
3743,2015-02-13,2352,N,Y,N,OT,M,Q,29, ,-73.90121138907543,40.81239796084076,20
3744,2015-02-13,2355,N,Y,N,,M,B,24, ,-73.9313268541998,40.66059382202618,20
3745,2015-02-13,2355,N,Y,N,,M,B,21, ,-73.9313268541998,40.66059382202618,20
3746,2015-02-14,28,N,N,N,,M,Q,39, ,-73.97750541355168,40.596507567564714,46
3747,2015-02-14,28,N,N,N,,M,Q,51, ,-73.97750541355168,40.596507567564714,46
3748,2015-02-14,35,N,Y,N,,M,B,28, ,-74.13443599725885,40.63652711438798,46
3749,2015-02-14,45,N,N,N,,M,P,26, ,-73.85144576239352,40.68741174170914,85
3750,2015-02-14,50,N,Y,N,,M,B,20, ,-74.1347700634503,40.636024426702804,85
3751,2015-02-14,50,N,Y,N,OT,M,P,16, ,-74.1347700634503,40.636024426702804,85
3752,2015-02-14,50,N,Y,N,,M,P,24, ,-74.1347700634503,40.636024426702804,85
3753,2015-02-14,100,N,N,N,,M,B,24, ,-73.85056900153,40.6876603810241,14
3754,2015-02-14,100,N,N,N,,M,Q,25, ,-73.85737366481445,40.68572297082383,46
3755,2015-02-14,105,N,Y,N,,M,B,16, ,-74.13443599725885,40.63652711438798,23
3756,2015-02-14,105,N,Y,N,,M,B,18, ,-74.13443599725885,40.63652711438798,23
3757,2015-02-14,110,N,N,N,,M,W,18, ,-73.90143315577899,40.87975052971726,10
3758,2015-02-14,110,N,N,N,,M,W,22, ,-73.91251844833235,40.884010989268184,10
3759,2015-02-14,115,N,Y,N,,M,B,29, ,-74.0811970034665,40.60041438050836,46
3760,2015-02-14,115,N,Y,N,,M,B,23, ,-74.0811970034665,40.60041438050836,46
3761,2015-02-14,115,N,N,N,,M,W,37, ,-73.85456485483714,40.700593377302084,46
3762,2015-02-14,119,N,Y,N,OT,M,Q,19, ,-73.8365441053646,40.70170553107382,46
3763,2015-02-14,120,N,N,N,,M,A,27, ,-73.82718043109095,40.69237883887075,14
3764,2015-02-14,120,N,N,N,,M,A,26, ,-73.82718043109095,40.69237883887075,14
3765,2015-02-14,120,N,Y,Y,,M,B,19, ,-73.8365441053646,40.70170553107382,46
3766,2015-02-14,135,N,Y,N,,F,B,25, ,-73.94319793835292,40.645487524100965,27
3767,2015-02-14,135,N,Y,N,,M,B,27, ,-73.94319793835292,40.645487524100965,27
3768,2015-02-14,200,N,N,N,,M,B,16, ,-74.03671623240385,40.61949979976222,14
3769,2015-02-14,200,N,N,N,,M,W,19, ,-74.03671623240385,40.61949979976222,14
3770,2015-02-14,200,N,N,N,,M,W,18, ,-74.03671623240385,40.61949979976222,14
3773,2015-02-14,210,N,N,N,,M,Q,45, ,-73.8508638572889,40.691250927883665,46
3774,2015-02-14,240,N,N,N,,M,Q,41, ,-73.84773302355588,40.69477660597637,46
3775,2015-02-14,312,N,Y,N,,M,Q,22, ,-73.90846577892076,40.77796032557755,45
3776,2015-02-14,312,N,N,N,,M,Q,30, ,-73.89790092413375,40.89571330544253,45
3777,2015-02-14,410,N,Y,N,,M,B,21, ,-73.98872939424497,40.74528702636891,85
3778,2015-02-14,625,N,Y,N,,M,Q,49, ,-73.98371072124887,40.68088059611511,9
3779,2015-02-14,645,N,Y,N,,M,B,50, ,-73.94616904207393,40.77723204870307,20
3780,2015-02-14,915,N,N,N,,M,W,34, ,-73.98246668630175,40.77750129368082,14
3781,2015-02-14,930,N,Y,Y,DS,M,B,52, ,-74.1132364601844,40.57746543138646,45
3782,2015-02-14,1121,N,N,N,,M,B,46, ,-73.87529040927143,40.71458856053639,85
3783,2015-02-14,1257,Y,Y,Y,,M,B,14, ,-73.94607143047212,40.77738570834162,68
3784,2015-02-14,1257,Y,Y,Y,,M,B,17, ,-73.94607143047212,40.77738570834162,68
3785,2015-02-14,1340,N,Y,N,,M,B,17, ,-73.81819203971497,40.67596494337822,85
3786,2015-02-14,1400,N,Y,N,SW,M,I,17, ,-74.17120538392868,40.63671978855505,85
3787,2015-02-14,1400,N,Y,N,SF,M,Q,18, ,-74.17120538392868,40.63671978855505,85
3788,2015-02-14,1420,Y,N,N,,M,B,21, ,-73.84981086288205,40.82094167984813,31
3789,2015-02-14,1430,N,Y,N,DS,M,B,23, ,-73.8929975728501,40.867880447151094,20
3790,2015-02-14,1440,N,N,N,,M,Q,46, ,-73.99887089896961,40.716624095829665,45
3791,2015-02-14,1443,Y,Y,Y,,M,Q,21, ,-73.90433059353471,40.85151002372391,20
3792,2015-02-14,1500,N,Y,N,,M,B,25, ,-73.95969634660908,40.654840476104035,20
3793,2015-02-14,1615,N,Y,N,SF,M,Q,29, ,-73.91597290758865,40.78326064093841,20
3794,2015-02-14,1650,N,Y,N,,M,A,17, ,-73.93550645831809,40.76643700288409,20
3795,2015-02-14,1658,N,Y,N,DS,M,B,40, ,-73.9476860633721,40.79031415147732,85
3796,2015-02-14,1857,N,Y,Y,DO,M,B,35, ,-73.93742023722204,40.804375769710255,20
3797,2015-02-14,1900,N,N,N,,M,W,34, ,-74.16590355905328,40.62441990538446,28
3798,2015-02-14,1900,N,N,N,,Z,Z,41, ,-73.90795053209669,40.66747512293188,31
3799,2015-02-14,1910,N,N,N,,F,W,30, ,-73.94639327370729,40.80816526690079,45
3800,2015-02-14,1930,N,Y,N,,M,Q,30, ,-73.93991762386334,40.834816030552304,20
3801,2015-02-14,1940,Y,Y,Y,,M,Q,39, ,-73.97895643925146,40.722575561139365,31
3802,2015-02-14,2020,N,Y,Y,,M,B,18, ,-74.13876304905992,40.62431039331022,20
3803,2015-02-14,2020,N,Y,N,OT,M,Q,25, ,-73.89892457862994,40.821958587254564,9
3804,2015-02-14,2030,Y,Y,Y,OT,M,B,38, ,-74.00118365443703,40.741576669397865,45
3805,2015-02-14,2030,N,Y,N,,M,B,29, ,-73.93719054984257,40.8104552093316,85
3806,2015-02-14,2030,Y,Y,N,,M,B,56, ,-73.91469876183561,40.68983651643776,20
3807,2015-02-14,2030,Y,Y,Y,DS,M,P,31, ,-73.91892001943182,40.80651885205278,24
3808,2015-02-14,2038,N,Y,N,,M,B,26, ,-74.07755741984381,40.595163348972186,20
3809,2015-02-14,2040,Y,Y,Y,,F,B,32, ,-73.8673025228069,40.81859169680602,27
3810,2015-02-14,2053,N,N,N,,M,B,20, ,-73.88534971725575,40.658720925402235,31
3811,2015-02-14,2100,N,Y,Y,,M,B,20, ,-73.90003872566234,40.823482877313566,9
3812,2015-02-14,2100,N,Y,N,,M,B,19, ,-74.08485985354805,40.61501954150805,24
3813,2015-02-14,2100,N,Y,N,,M,B,17, ,-74.08485985354805,40.61501954150805,24
3814,2015-02-14,2100,N,Y,N,,M,B,18, ,-74.08485985354805,40.61501954150805,24
3815,2015-02-14,2105,N,Y,N,,M,B,16, ,-73.9196987574481,40.81974072444005,85
3817,2015-02-14,2120,N,Y,N,,M,B,18, ,-73.78183478553962,40.59526788856732,20
3818,2015-02-14,2125,N,Y,N,,M,B,54, ,-74.11458442736671,40.63506916850734,14
3819,2015-02-14,2135,N,N,N,,M,A,36, ,-73.97186835046374,40.76296305238388,45
3820,2015-02-14,2138,N,N,N,,M,B,21, ,-73.82943428418173,40.73886755582977,46
3821,2015-02-14,2138,N,N,N,,M,Q,19, ,-73.82943428418173,40.73886755582977,46
3822,2015-02-14,2138,N,N,N,,M,W,22, ,-73.82943428418173,40.73886755582977,46
3823,2015-02-14,2140,N,Y,N,,M,B,18, ,-73.79602397412447,40.59107243797535,20
3824,2015-02-14,2145,N,Y,N,,M,B,22, ,-73.78454681390603,40.59507537921921,20
3825,2015-02-14,2145,N,Y,N,,M,Q,15, ,-73.9401288988144,40.788778913031045,20
3826,2015-02-14,2155,N,Y,N,,M,B,19, ,-73.95209743017615,40.697307463786395,20
3827,2015-02-14,2155,N,Y,N,,M,Q,18, ,-73.95209743017615,40.697307463786395,20
3828,2015-02-14,2210,N,N,N,,M,Q,24, ,-73.86152111639923,40.692227660488236,46
3829,2015-02-14,2210,N,N,N,,M,Q,20, ,-73.86089708474874,40.69231748539813,46
3830,2015-02-14,2220,N,Y,N,,F,Q,20, ,-73.8263362436742,40.700828723860894,46
3831,2015-02-14,2220,N,Y,N,,M,B,13, ,-73.98209682320837,40.68935895557528,45
3832,2015-02-14,2220,N,Y,N,,M,B,14, ,-73.98209682320837,40.68935895557528,45
3833,2015-02-14,2220,N,Y,N,,M,B,15, ,-73.98209682320837,40.68935895557528,45
3834,2015-02-14,2220,N,N,N,,M,P,37, ,-73.86108106100238,40.692284770355336,46
3835,2015-02-14,2230,N,Y,N,,M,B,18, ,-73.78183478553962,40.59526788856732,20
3836,2015-02-14,2230,N,Y,N,,M,P,31, ,-73.79812170555321,40.592728516265126,20
3837,2015-02-14,2315,N,N,N,,M,A,34, ,-73.95907692029506,40.61295753696804,9
3839,2015-02-14,2330,N,Y,N,,M,B,29, ,-73.78903999551532,40.59298942793433,9
3840,2015-02-14,2340,N,Y,N,,M,B,29, ,-73.78361398217893,40.59514499145572,9
3841,2015-02-14,2350,N,Y,N,SF,M,B,19, ,-73.9164098233712,40.82929000314184,20
3842,2015-02-15,40,N,Y,N,,M,B,37, ,-73.75763103134315,40.666452413183464,46
3843,2015-02-15,40,N,N,N,,M,B,24, ,-73.9903524385161,40.57747966022909,20
3845,2015-02-15,115,N,Y,N,,M,B,45, ,-73.90216032479049,40.906569460050555,68
3846,2015-02-15,120,N,Y,N,,F,Q,24, ,-73.91110802733503,40.694686552970296,20
3847,2015-02-15,126,N,N,N,,M,B,35, ,-73.9550925495991,40.78017273976576,60
3848,2015-02-15,135,Y,Y,N,DS,M,B,38, ,-73.75565617984915,40.67615654630356,20
3849,2015-02-15,153,N,N,N,,M,Q,37, ,-73.83331191986888,40.69910708686316,46
3850,2015-02-15,205,N,N,N,,M,P,44, ,-73.82970516862927,40.69359304785028,46
3851,2015-02-15,210,N,Y,Y,,M,B,21, ,-73.84991771305361,40.664628097058134,45
3852,2015-02-15,210,N,Y,Y,,M,Q,28, ,-73.84857597893328,40.66499962912118,45
3853,2015-02-15,210,N,Y,Y,,M,W,32, ,-73.84991771305361,40.664628097058134,45
3854,2015-02-15,230,N,Y,N,,M,A,22, ,-73.83331191986888,40.69910708686316,46
3855,2015-02-15,250,Y,N,N,,M,B,24, ,-74.19284740143911,40.56266091188694,68
3856,2015-02-15,305,N,N,N,,M,W,29, ,-73.99024776176655,40.72733373558797,14
3857,2015-02-15,316,N,Y,N,,M,Q,19, ,-73.93468523101978,40.845520297955474,20
3858,2015-02-15,316,N,Y,N,,M,Q,23, ,-73.93468523101978,40.845520297955474,20
3859,2015-02-15,400,Y,Y,Y,OT,M,B,36, ,-73.93774313700945,40.67541103972198,31
3860,2015-02-15,430,N,Y,N,,M,Q,33, ,-73.91804932154116,40.809575859612224,9
3861,2015-02-15,550,N,Y,N,,M,Q,47, ,-73.96176141508403,40.711482302118924,68
3862,2015-02-15,1025,N,Y,N,,M,W,36, ,-74.13463032402422,40.63819571934251,25
3863,2015-02-15,1205,N,Y,N,,M,B,32, ,-73.95986165382737,40.65563377577617,85
3867,2015-02-15,1400,N,N,N,,M,B,41, ,-73.73693214308089,40.67492402081921,46
3868,2015-02-15,1410,N,Y,Y,SF,M,Q,21, ,-73.95023010386518,40.826748739127865,27
3869,2015-02-15,1410,N,Y,N,DS,M,W,19, ,-74.13079329375638,40.63098958273557,20
3870,2015-02-15,1640,N,N,N,,F,Q,34, ,-74.12369750911812,40.63184557614044,14
3871,2015-02-15,1700,N,N,N,,M,B,17, ,-74.16632992891557,40.63216509905602,96
3872,2015-02-15,1733,N,Y,N,,M,B,20, ,-73.8940127719748,40.65285814295316,20
3873,2015-02-15,1733,N,Y,N,,M,B,18, ,-73.8940127719748,40.65285814295316,20
3874,2015-02-15,1800,N,Y,N,,M,B,14, ,-73.99778483319649,40.72423529664497,78
3875,2015-02-15,1800,Y,Y,Y,,M,B,15, ,-73.99778483319649,40.72423529664497,45
3876,2015-02-15,1800,N,Y,N,,M,B,15, ,-73.99778483319649,40.72423529664497,78
3878,2015-02-15,1800,N,Y,Y,,M,B,19, ,-73.99778483319649,40.72423529664497,78
3879,2015-02-15,1820,N,Y,N,,M,B,14, ,-73.94725618651461,40.79959114169277,85
3880,2015-02-15,1923,N,Y,N,,M,Q,15, ,-73.84397787334406,40.721453463981256,20
3881,2015-02-15,1923,N,Y,Y,OT,M,Q,15, ,-73.84397787334406,40.721453463981256,20
3882,2015-02-15,1930,Y,Y,Y,,M,B,36, ,-73.92337067922864,40.81244775507644,31
3883,2015-02-15,1945,N,Y,N,,M,Q,46, ,-73.92371056423251,40.843696565256124,20
3884,2015-02-15,2020,Y,N,N,,M,B,25, ,-73.8633484716383,40.82286884338516,27
3885,2015-02-15,2020,N,Y,N,,M,B,47, ,-73.90710678606891,40.6547112133734,20
3886,2015-02-15,2045,N,Y,N,,M,Q,32, ,-73.94045080680957,40.820513596159806,31
3887,2015-02-15,2050,Y,N,Y,OT,M,P,19, ,-73.8768701039539,40.83385196353046,31
3888,2015-02-15,2147,N,Y,N,,M,B,57, ,-73.87056318804458,40.87151065523304,46
3889,2015-02-15,2206,N,Y,N,,M,B,14, ,-73.95655168082601,40.68553142492407,9
3890,2015-02-15,2206,N,Y,N,,M,B,16, ,-73.95655168082601,40.68553142492407,9
3891,2015-02-15,2220,N,Y,N,,M,B,12, ,-73.98209682320837,40.68935895557528,45
3892,2015-02-15,2235,N,Y,N,,M,B,51, ,-73.95810664015704,40.66111722153207,85
3893,2015-02-15,2245,N,Y,N,,M,B,23, ,-73.94483714258588,40.82902165425085,20
3894,2015-02-15,2245,Y,Y,Y,,M,W,47, ,-73.92354210746272,40.81416606493496,31
3895,2015-02-15,2250,N,Y,Y,,M,B,40, ,-73.95810664015704,40.66111722153207,85
3896,2015-02-15,2325,N,N,N,,M,W,19, ,-74.06935108955143,40.61930907747614,46
3897,2015-02-16,1,N,Y,N,DS,M,B,38, ,-73.91126690807603,40.75414089522548,20
3898,2015-02-16,10,N,Y,N,,M,B,26, ,-74.0069111080151,40.67626483223287,20
3899,2015-02-16,20,N,Y,N,OT,M,B,21, ,-73.93954015547985,40.79685085868667,62
3900,2015-02-16,20,N,Y,N,OT,M,B,29, ,-73.93954015547985,40.79685085868667,62
3901,2015-02-16,20,N,Y,N,SW,M,Q,19, ,-73.93954015547985,40.79685085868667,62
3902,2015-02-16,55,N,N,N,,M,B,28, ,-73.98120219309828,40.575565399378135,45
3903,2015-02-16,100,Y,N,N,,F,Q,19, ,-73.86499142728182,40.82336757298735,31
3904,2015-02-16,200,N,N,N,,M,W,37, ,-73.90451320724392,40.76459023072677,46
3905,2015-02-16,1045,N,N,N,,M,Q,16, ,-74.10413226615634,40.56117263451557,85
3906,2015-02-16,1045,N,N,N,,M,W,43, ,-73.84660512602439,40.68657646890733,14
3907,2015-02-16,1107,Y,Y,Y,,M,B,21, ,-73.96190198372399,40.654871420429984,14
3908,2015-02-16,1215,N,Y,N,,M,Q,22, ,-73.77862321857876,40.745041889339134,85
3910,2015-02-16,1315,Y,Y,Y,,M,W,25, ,-73.84773302355588,40.69477660597637,46
3911,2015-02-16,1345,N,N,N,,M,Q,50, ,-73.840027296452,40.680970913274805,14
3912,2015-02-16,1400,N,Y,Y,SF,M,B,33, ,-73.98437349427891,40.6835431173601,20
3913,2015-02-16,1425,N,N,N,,F,B,43, ,-73.96390224360773,40.80800465064929,95
3914,2015-02-16,1500,N,Y,N,,M,B,29, ,-73.81922626238254,40.67613400458887,85
3915,2015-02-16,1500,N,N,N,,M,B,30, ,-73.98309303614639,40.68545055270456,46
3916,2015-02-16,1600,N,Y,N,,M,W,42, ,-74.15062885648275,40.549115257246505,14
3917,2015-02-16,1615,N,Y,N,OT,M,B,24, ,-73.91480195699724,40.82637119360326,14
3918,2015-02-16,1615,N,Y,N,,M,B,22, ,-73.91480195699724,40.82637119360326,14
3919,2015-02-16,1643,N,Y,N,,M,B,19, ,-73.8332861953339,40.76275528614327,46
3920,2015-02-16,1645,N,N,N,,M,W,36, ,-73.81504518851439,40.730399720095605,14
3921,2015-02-16,1705,N,Y,N,,M,W,20, ,-73.98219351176974,40.71887342751064,31
3922,2015-02-16,1715,N,Y,N,DS,M,P,44, ,-73.9377344686472,40.79281514450062,85
3923,2015-02-16,1747,N,Y,N,,M,Q,24, ,-73.81184274371412,40.76562894847924,9
3924,2015-02-16,1815,Y,Y,N,,M,B,54, ,-73.92033299286406,40.80602304186858,31
3925,2015-02-16,1911,N,N,N,,M,B,17, ,-73.88534971725575,40.658720925402235,31
3926,2015-02-16,1915,N,Y,N,,M,Q,22, ,-73.94797571628916,40.798603366661816,31
3927,2015-02-16,1930,Y,Y,N,OT,M,B,211, ,-73.91978583206524,40.82243609883445,31
3928,2015-02-16,1934,Y,Y,N,,M,B,24, ,-73.91906626378676,40.822899453381,31
3929,2015-02-16,1939,N,Y,N,,M,Q,21, ,-73.91918239074325,40.84330647763883,20
3930,2015-02-16,1950,Y,N,N,,F,Q,54, ,-73.91978583206524,40.82243609883445,31
3931,2015-02-16,1952,Y,Y,N,,F,Q,19, ,-73.91813798778576,40.81972315861522,31
3932,2015-02-16,2000,N,N,N,,M,B,35, ,-73.91606918994854,40.65531372038257,20
3933,2015-02-16,2000,N,N,N,,M,B,36, ,-73.91606918994854,40.65531372038257,20
3934,2015-02-16,2000,N,N,N,,M,B,50, ,-73.91606918994854,40.65531372038257,20
3935,2015-02-16,2010,Y,N,Y,,M,B,21, ,-73.9430840629769,40.82122580803036,31
3936,2015-02-16,2010,N,Y,N,,M,Q,15, ,-73.97116505158829,40.67813885215219,85
3937,2015-02-16,2014,N,Y,N,SW,M,Q,24, ,-73.95400456751538,40.70863040006481,20
3938,2015-02-16,2025,N,Y,N,,M,P,21, ,-73.92785763031398,40.83562155214499,46
3939,2015-02-16,2036,Y,Y,Y,,M,B,24, ,-73.91608001241069,40.65530549393185,20
3940,2015-02-16,2040,N,Y,N,DS,M,B,24, ,-73.91421743864267,40.8313277161907,31
3941,2015-02-16,2040,N,Y,N,DS,M,P,27, ,-73.9285383193984,40.83441704730323,20
3942,2015-02-16,2040,N,Y,N,DS,M,Q,28, ,-73.9285383193984,40.83441704730323,20
3943,2015-02-16,2040,N,Y,N,DS,M,Q,25, ,-73.9285383193984,40.83441704730323,20
3944,2015-02-16,2055,N,Y,N,,M,Q,30, ,-73.9285383193984,40.83441704730323,20
3945,2015-02-16,2105,N,N,N,,M,B,31, ,-74.00559872184293,40.675016031108,85
3946,2015-02-16,2105,N,Y,N,DS,M,Q,49, ,-73.9301095991321,40.831640360658234,20
3947,2015-02-16,2110,Y,N,N,,F,B,20, ,-73.95824572707096,40.81320124532546,23
3949,2015-02-16,2110,Y,N,N,,F,W,23, ,-73.95824572707096,40.81320124532546,23
3950,2015-02-16,2149,N,N,N,,M,A,16, ,-73.83480831325856,40.70212574761582,45
3951,2015-02-16,2149,N,N,N,,M,Q,17, ,-73.83480831325856,40.70212574761582,45
3952,2015-02-16,2149,N,N,N,,M,W,18, ,-73.83480831325856,40.70212574761582,45
3953,2015-02-16,2200,N,N,N,,M,B,28, ,-73.92700664298944,40.83391655040025,20
3955,2015-02-16,2215,N,Y,N,,M,B,30, ,-73.93038902914789,40.66126572949073,85
